,vote_id,for_or_against,vote_topic,vote_date,politic_name,vote_category,left_ecolo_agreed_vote
696,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,philippe-ballard,affaires-sociales,CONTRE
697,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,kevin-pfeffer,affaires-sociales,CONTRE
698,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,alexandre-loubet,affaires-sociales,CONTRE
699,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,laurent-jacobelli,affaires-sociales,CONTRE
700,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,victor-catteau,affaires-sociales,CONTRE
701,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,caroline-parmentier,affaires-sociales,CONTRE
702,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,christine-engrand,affaires-sociales,CONTRE
703,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,michel-guiniot,affaires-sociales,CONTRE
704,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,sandrine-dogorsuch,affaires-sociales,CONTRE
705,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,michele-martinez,affaires-sociales,CONTRE
706,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,sophie-blanc,affaires-sociales,CONTRE
707,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,anais-sabatini,affaires-sociales,CONTRE
708,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,emeric-salmon,affaires-sociales,CONTRE
709,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,beatrice-roullaud,affaires-sociales,CONTRE
710,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,daniel-grenon,affaires-sociales,CONTRE
711,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,julien-odoul,affaires-sociales,CONTRE
712,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,nathalie-daconceicaocarvalho,affaires-sociales,CONTRE
713,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jeanphilippe-tanguy,affaires-sociales,CONTRE
714,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,yael-menache,affaires-sociales,CONTRE
715,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,frederic-cabrolier,affaires-sociales,CONTRE
716,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,marine-hamelet,affaires-sociales,CONTRE
717,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,laure-lavalette,affaires-sociales,CONTRE
718,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,stephane-rambaud,affaires-sociales,CONTRE
719,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,philippe-lottiaux,affaires-sociales,CONTRE
720,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,julie-lechanteux,affaires-sociales,CONTRE
721,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,frank-giletti,affaires-sociales,CONTRE
722,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,frederic-boccaletti,affaires-sociales,CONTRE
723,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,benedicte-auzanot,affaires-sociales,CONTRE
724,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,herve-delepinau,justice,CONTRE
725,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,nicolas-meizonnet,justice,CONTRE
726,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,sebastien-chenu,justice,CONTRE
727,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,marine-lepen,justice,CONTRE
728,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,emmanuel-blairy,justice,CONTRE
729,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,bruno-bilde,justice,CONTRE
730,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,mariefrance-lorho,justice,CONTRE
731,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,christian-girard,justice,CONTRE
732,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jerome-buisson,justice,CONTRE
733,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,nicolas-dragon,justice,CONTRE
734,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jose-beaurain,justice,CONTRE
735,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jocelyn-dessigny,justice,CONTRE
736,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jorys-bovet,justice,CONTRE
737,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jordan-guitton,justice,CONTRE
738,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,christophe-barthes,justice,CONTRE
739,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,frederic-falcon,justice,CONTRE
740,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,julien-rancoule,justice,CONTRE
741,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,gisele-lelouis,justice,CONTRE
742,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,lionel-tivoli,justice,CONTRE
743,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,alexandra-masson,justice,CONTRE
744,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,bryan-masson,justice,CONTRE
745,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,joelle-melin,justice,CONTRE
746,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jose-gonzalez,justice,CONTRE
747,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,romain-baubry,justice,CONTRE
748,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,emmanuel-tachedelapagerie,justice,CONTRE
749,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,franck-allisio,justice,CONTRE
750,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,caroline-colombier,justice,CONTRE
751,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,geraldine-grangier,justice,CONTRE
752,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,katiana-levavasseur,justice,CONTRE
753,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,kevin-mauvieux,justice,CONTRE
754,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,timothee-houssin,justice,CONTRE
755,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,lisette-pollet,justice,CONTRE
756,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,christine-loir,justice,CONTRE
757,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,serge-muller,justice,CONTRE
758,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,yoann-gillet,justice,CONTRE
759,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,pascale-bordes,justice,CONTRE
760,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,pierre-meurin,justice,CONTRE
761,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,stephanie-galzy,justice,CONTRE
762,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,aurelien-lopezliguori,justice,CONTRE
763,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,edwige-diaz,justice,CONTRE
764,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,gregoire-defournas,justice,CONTRE
765,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,alexis-jolly,justice,CONTRE
766,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,roger-chudeau,justice,CONTRE
767,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,annick-cousin,justice,CONTRE
768,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,mathilde-paris,justice,CONTRE
769,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,thomas-menage,justice,CONTRE
770,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,helene-laporte,justice,CONTRE
771,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,florence-goulet,justice,CONTRE
772,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,christophe-bentz,justice,CONTRE
773,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,laurence-robertdehault,justice,CONTRE
774,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,michael-taverne,justice,CONTRE
775,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,matthieu-marchio,justice,CONTRE
776,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,thibaut-francois,justice,CONTRE
777,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,philippe-ballard,justice,CONTRE
778,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,alexandre-sabatou,justice,CONTRE
779,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,kevin-pfeffer,justice,CONTRE
780,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,alexandre-loubet,justice,CONTRE
781,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,laurent-jacobelli,justice,CONTRE
782,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,victor-catteau,justice,CONTRE
783,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,caroline-parmentier,justice,CONTRE
784,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,thierry-frappe,justice,CONTRE
785,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,sandrine-dogorsuch,justice,CONTRE
786,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,michele-martinez,justice,CONTRE
787,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,sophie-blanc,justice,CONTRE
788,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,anais-sabatini,justice,CONTRE
789,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,antoine-villedieu,justice,CONTRE
790,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,emeric-salmon,justice,CONTRE
791,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,beatrice-roullaud,justice,CONTRE
792,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,daniel-grenon,justice,CONTRE
793,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,julien-odoul,justice,CONTRE
794,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,nathalie-daconceicaocarvalho,justice,CONTRE
795,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,jeanphilippe-tanguy,justice,CONTRE
796,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,yael-menache,justice,CONTRE
797,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,frederic-cabrolier,justice,CONTRE
798,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,marine-hamelet,justice,CONTRE
799,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,laure-lavalette,justice,CONTRE
800,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,stephane-rambaud,justice,CONTRE
801,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,philippe-lottiaux,justice,CONTRE
802,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,julie-lechanteux,justice,CONTRE
803,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,frank-giletti,justice,CONTRE
804,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,frederic-boccaletti,justice,CONTRE
805,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,philippe-schreck,justice,CONTRE
806,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,joris-hebrard,justice,CONTRE
807,vote_1361,POUR,Proposition de loi visant à protéger les logements contre l'occupation illicite,04 avr. 2023,benedicte-auzanot,justice,CONTRE
808,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,herve-delepinau,sports,CONTRE
809,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,nicolas-meizonnet,sports,CONTRE
810,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,sebastien-chenu,sports,CONTRE
811,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,marine-lepen,sports,CONTRE
812,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,emmanuel-blairy,sports,CONTRE
813,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,bruno-bilde,sports,CONTRE
814,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,mariefrance-lorho,sports,CONTRE
815,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jerome-buisson,sports,CONTRE
816,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,nicolas-dragon,sports,CONTRE
817,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jocelyn-dessigny,sports,CONTRE
818,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jorys-bovet,sports,CONTRE
819,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jordan-guitton,sports,CONTRE
820,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,angelique-ranc,sports,CONTRE
821,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,christophe-barthes,sports,CONTRE
822,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,julien-rancoule,sports,CONTRE
823,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,gisele-lelouis,sports,CONTRE
824,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,lionel-tivoli,sports,CONTRE
825,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,alexandra-masson,sports,CONTRE
826,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,joelle-melin,sports,CONTRE
827,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jose-gonzalez,sports,CONTRE
828,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,romain-baubry,sports,CONTRE
829,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,emmanuel-tachedelapagerie,sports,CONTRE
830,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,franck-allisio,sports,CONTRE
831,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,caroline-colombier,sports,CONTRE
832,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,katiana-levavasseur,sports,CONTRE
833,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,kevin-mauvieux,sports,CONTRE
834,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,timothee-houssin,sports,CONTRE
835,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,lisette-pollet,sports,CONTRE
836,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,serge-muller,sports,CONTRE
837,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,yoann-gillet,sports,CONTRE
838,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,pascale-bordes,sports,CONTRE
839,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,pierre-meurin,sports,CONTRE
840,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,stephanie-galzy,sports,CONTRE
841,vote_1305,ABSTENTION,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,aurelien-lopezliguori,sports,CONTRE
842,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,edwige-diaz,sports,CONTRE
843,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,gregoire-defournas,sports,CONTRE
844,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,alexis-jolly,sports,CONTRE
845,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,roger-chudeau,sports,CONTRE
846,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,annick-cousin,sports,CONTRE
847,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,mathilde-paris,sports,CONTRE
848,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,thomas-menage,sports,CONTRE
849,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,helene-laporte,sports,CONTRE
850,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,florence-goulet,sports,CONTRE
851,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,christophe-bentz,sports,CONTRE
852,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,laurence-robertdehault,sports,CONTRE
853,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,michael-taverne,sports,CONTRE
854,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,pierrick-berteloot,sports,CONTRE
855,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,matthieu-marchio,sports,CONTRE
856,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,thibaut-francois,sports,CONTRE
857,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,philippe-ballard,sports,CONTRE
858,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,alexandre-sabatou,sports,CONTRE
859,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,kevin-pfeffer,sports,CONTRE
860,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,alexandre-loubet,sports,CONTRE
861,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,laurent-jacobelli,sports,CONTRE
862,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,victor-catteau,sports,CONTRE
863,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,caroline-parmentier,sports,CONTRE
864,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,thierry-frappe,sports,CONTRE
865,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,christine-engrand,sports,CONTRE
866,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,michel-guiniot,sports,CONTRE
867,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,sandrine-dogorsuch,sports,CONTRE
868,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,michele-martinez,sports,CONTRE
869,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,sophie-blanc,sports,CONTRE
870,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,anais-sabatini,sports,CONTRE
871,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,antoine-villedieu,sports,CONTRE
872,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,emeric-salmon,sports,CONTRE
873,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,beatrice-roullaud,sports,CONTRE
874,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,daniel-grenon,sports,CONTRE
875,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,julien-odoul,sports,CONTRE
876,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,nathalie-daconceicaocarvalho,sports,CONTRE
877,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,jeanphilippe-tanguy,sports,CONTRE
878,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,yael-menache,sports,CONTRE
879,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,frederic-cabrolier,sports,CONTRE
880,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,marine-hamelet,sports,CONTRE
881,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,stephane-rambaud,sports,CONTRE
882,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,philippe-lottiaux,sports,CONTRE
883,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,julie-lechanteux,sports,CONTRE
884,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,frank-giletti,sports,CONTRE
885,vote_1305,POUR,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,philippe-schreck,sports,CONTRE
886,vote_1305,ABSTENTION,Projet de loi relatif aux Jeux olympiques de Paris 2024,28 mars 2023,benedicte-auzanot,sports,CONTRE
887,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,herve-delepinau,economie,CONTRE
888,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,nicolas-meizonnet,economie,CONTRE
889,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,sebastien-chenu,economie,CONTRE
890,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,bruno-bilde,economie,CONTRE
891,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,mariefrance-lorho,economie,CONTRE
892,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,jerome-buisson,economie,CONTRE
893,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,nicolas-dragon,economie,CONTRE
894,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,jose-beaurain,economie,CONTRE
895,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,jocelyn-dessigny,economie,CONTRE
896,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,jorys-bovet,economie,CONTRE
897,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,jordan-guitton,economie,CONTRE
898,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,angelique-ranc,economie,CONTRE
899,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,christophe-barthes,economie,CONTRE
900,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,frederic-falcon,economie,CONTRE
901,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,julien-rancoule,economie,CONTRE
902,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,lionel-tivoli,economie,CONTRE
903,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,alexandra-masson,economie,CONTRE
904,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,bryan-masson,economie,CONTRE
905,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,joelle-melin,economie,CONTRE
906,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,romain-baubry,economie,CONTRE
907,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,emmanuel-tachedelapagerie,economie,CONTRE
908,vote_1243,POUR,Projet de loi d’accélération de l'énergie nucléaire,21 mars 2023,franck-allisio,economie,CONTRE
